[2025-12-17 08:50:33] [INFO    ] discord.client: logging in using static token
[2025-12-17 08:50:41] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/512192531220398090 has received {'id': '512192531220398090', 'username': 'd0jyaaan_smn', 'avatar': 'cd424bd2680fbc6cf4f63ed75936a610', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': 2697521, 'global_name': '</dojyaaan>', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': '#292931', 'clan': None, 'primary_guild': None}
[2025-12-17 08:50:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'pinned': False, 'nonce': '12563221235759831111', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Loading...', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:41] [DEBUG   ] discord.client: Dispatching event message
[2025-12-17 08:50:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages with {"content":"Loading...","components":[],"nonce":"12563221235759831111","enforce_nonce":true,"tts":false} has returned 200
[2025-12-17 08:50:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440758890336620787/messages has received {'type': 0, 'content': 'Loading...', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1450651383849287711', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12563221235759831111'}
[2025-12-17 08:50:42] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 with {"content":"Loading: [\u2591\u2591\u2591\u2591\u2591\u2591\u2591\u2591\u2591\u2591] 0%","tts":false,"flags":0} has returned 200
[2025-12-17 08:50:42] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 has received {'type': 0, 'content': 'Loading: [░░░░░░░░░░] 0%', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'edited_timestamp': '2025-12-17T00:50:42.109542+00:00', 'flags': 0, 'components': [], 'id': '1450651383849287711', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:50:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-17T00:50:42.109542+00:00', 'content': 'Loading: [░░░░░░░░░░] 0%', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.013000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651380929790012', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Match found!', 'id': '1450651380929790013', 'description': 'Game starting with:\n<@512192531220398090>', 'content_scan_version': 3, 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 13, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-17T00:50:42.500192+00:00', 'content': 'Loading: [██░░░░░░░░] 20%', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:42] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:42] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 with {"content":"Loading: [\u2588\u2588\u2591\u2591\u2591\u2591\u2591\u2591\u2591\u2591] 20%","tts":false,"flags":0} has returned 200
[2025-12-17 08:50:42] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 has received {'type': 0, 'content': 'Loading: [██░░░░░░░░] 20%', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'edited_timestamp': '2025-12-17T00:50:42.500192+00:00', 'flags': 0, 'components': [], 'id': '1450651383849287711', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:50:43] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 with {"content":"Loading: [\u2588\u2588\u2588\u2588\u2591\u2591\u2591\u2591\u2591\u2591] 40%","tts":false,"flags":0} has returned 200
[2025-12-17 08:50:43] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 has received {'type': 0, 'content': 'Loading: [████░░░░░░] 40%', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'edited_timestamp': '2025-12-17T00:50:43.028354+00:00', 'flags': 0, 'components': [], 'id': '1450651383849287711', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:50:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 14, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-17T00:50:43.028354+00:00', 'content': 'Loading: [████░░░░░░] 40%', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:43] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:43] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 15, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-17T00:50:43.489384+00:00', 'content': 'Loading: [██████░░░░] 60%', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:43] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:43] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:43] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 with {"content":"Loading: [\u2588\u2588\u2588\u2588\u2588\u2588\u2591\u2591\u2591\u2591] 60%","tts":false,"flags":0} has returned 200
[2025-12-17 08:50:43] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 has received {'type': 0, 'content': 'Loading: [██████░░░░] 60%', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'edited_timestamp': '2025-12-17T00:50:43.489384+00:00', 'flags': 0, 'components': [], 'id': '1450651383849287711', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:50:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 16, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-17T00:50:43.918114+00:00', 'content': 'Loading: [████████░░] 80%', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:44] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:44] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:44] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 with {"content":"Loading: [\u2588\u2588\u2588\u2588\u2588\u2588\u2588\u2588\u2591\u2591] 80%","tts":false,"flags":0} has returned 200
[2025-12-17 08:50:44] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 has received {'type': 0, 'content': 'Loading: [████████░░] 80%', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'edited_timestamp': '2025-12-17T00:50:43.918114+00:00', 'flags': 0, 'components': [], 'id': '1450651383849287711', 'channel_id': '1440758890336620787', 'author': {'id': '1439608995815100529', 'username': 'Mahjong', 'avatar': 'c8ca0add444f297894011de505df9d63', 'discriminator': '3202', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}
[2025-12-17 08:50:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-17T00:50:41.709000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1450651383849287711', 'flags': 0, 'embeds': [], 'edited_timestamp': '2025-12-17T00:50:44.336649+00:00', 'content': 'Loading: [██████████] 100%', 'components': [], 'channel_type': 1, 'channel_id': '1440758890336620787', 'author': {'username': 'Mahjong', 'public_flags': 0, 'primary_guild': None, 'id': '1439608995815100529', 'global_name': None, 'display_name_styles': None, 'discriminator': '3202', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'c8ca0add444f297894011de505df9d63'}, 'attachments': []}}
[2025-12-17 08:50:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-17 08:50:44] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-17 08:50:44] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-17 08:50:44] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/channels/1440758890336620787/messages/1450651383849287711 with {"content":"Loading: [\u2588\u2588\u2588\u2588\u2588\u2588\u2588\u2588\u2588\u2588] 100%","tts":false,"flags":0} has returned 200
